,PKMuestreo,FechaMuestreo,IDPiscina,PKCiclo,KilosAlimento,FechaSiembra,FechaCosecha,CantidadSembrada,Hectareas,days_from_last_monitoring,cycle_days,survival_updated_at,Supervivencia,PesoPromedio2,CantidadCosechada,biomass_harvested,CantidadCosechada_cum,biomass_harvested_cum,stocked_minus_harvested,live_animals,live_biomass,cumulative_biomass,kg/ha/day,cumulative_fcr,density_ha,density_ha_bin,biomass_ha,NombreProveedor,Proveedor,Codigo,Especie,Origen,Proceso,Descripcion,MnProveedor,total_feed_given,cycle_feed_cost,start_weight,start_cycle_days,CantidadCosechada_harvested,VentaUSDReal,average_weight_harvest,Parcial,final_sale,partial_harvest_qty,partial_harvest_rev,final_biomass_harvested,cycle_fcr,cycle_weekly_growth_rate,rev_ha_day,cycle_feed_ha_day,total_qty_harvested_ha,total_qty_harvested_ha_day,avg_feed_cost_$,cycle_survival
388,154817,2023-05-29,75,5315,0.0,2023-03-15,2023-05-29,1589994,10.5,7.0,75,,80.0,,544151.0,12559.0,867445.0,18055.0,722549.0,578039.0,,,0.0,,151428.0,130-160k,,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,CORQ,35100.0,40336.0,2.3,5,1009291.0,55203.0,26.0,2.0,1.0,867445.0,45287.0,21743.0,1.614,,70.1,44.57,96122.95,1281.64,1.15,63.5
389,155937,2023-06-12,32,5316,1850.0,2023-03-17,2023-06-13,2128995,17.0,7.0,88,,82.0,31.6,0.0,0.0,1203176.0,28022.0,925819.0,759172.0,23990.0,52012.0,15.5,1.18,125235.0,<130K,3060.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,CORQ,61350.0,70805.0,1.6,3,1646505.0,133734.0,30.58,3.0,1.0,1203176.0,87289.0,41579.0,1.476,2.47,89.39,41.01,96853.24,1100.6,1.15,77.3
390,155940,2023-06-12,36,5317,3875.0,2023-03-17,2023-06-18,2315992,15.1,7.0,93,,84.0,28.5,0.0,0.0,924481.0,17712.0,1391511.0,1168869.0,33313.0,51025.0,36.7,1.276,153377.0,130-160k,3379.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,CORQ,65100.0,74704.0,1.4,3,1893534.0,147102.0,29.889999,2.0,1.0,924481.0,52704.0,46677.0,1.395,2.11,104.75,46.36,125399.6,1348.38,1.15,81.8
391,154785,2023-05-29,33,5318,3075.0,2023-03-16,2023-06-02,1309998,9.3000002,7.0,78,2023-05-29,64.0,24.4,318332.0,7710.0,318332.0,7710.0,991666.0,634666.0,15486.0,23196.0,47.2,1.475,140860.0,130-160k,2494.0,AQUATROPICAL,AQ,VLL,V,L,L,Laboratorio,GAR,34225.0,39251.5,1.7,4,619288.0,45586.0,24.219999,1.0,1.0,318332.0,24372.0,14951.0,2.289,2.15,62.84,47.18,66590.11,853.72,1.15,47.3
392,154779,2023-05-29,27,5322,2875.0,2023-03-20,2023-06-03,1310000,8.8000002,7.0,75,2023-05-29,72.0,23.6,0.0,0.0,263531.0,4986.0,1046469.0,753458.0,17782.0,22768.0,46.7,1.296,148864.0,130-160k,2587.0,AQUATROPICAL,AQ,VLL,V,L,L,Laboratorio,GAR,29500.0,34190.0,0.0,0,877506.0,57478.0,24.4,1.0,1.0,263531.0,14135.0,19967.0,1.477,2.2,87.09,44.7,99716.59,1329.55,1.16,67.0
393,154780,2023-05-29,28,5323,2500.0,2023-03-20,2023-06-04,1188995,7.4000001,7.0,76,2023-05-29,74.0,23.2,0.0,0.0,270319.0,5082.0,918676.0,679820.0,15772.0,20854.0,48.3,1.273,160675.0,>160k,2818.0,AQUATROPICAL,AQ,VLL,V,L,L,Laboratorio,GAR,26550.0,30739.0,0.0,0,824622.0,55248.0,24.4,1.0,1.0,270319.0,16665.0,18607.0,1.427,2.14,98.24,47.21,111435.4,1466.26,1.16,69.39999999999999
394,154782,2023-05-29,30,5324,3175.0,2023-03-22,2023-06-03,1403000,9.0,7.0,73,2023-05-29,72.0,23.0,0.0,0.0,259598.0,5166.0,1143402.0,823249.0,18935.0,24101.0,50.4,1.353,155889.0,130-160k,2678.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SANLAB,32600.0,37610.0,2.8,5,1138023.0,71515.0,22.85,1.0,1.0,259598.0,12712.0,25238.0,1.292,2.08,108.85,49.62,126447.0,1732.15,1.15,81.10000000000001
395,154781,2023-05-29,29,5325,1700.0,2023-03-22,2023-06-04,1459997,9.3000002,7.0,74,2023-05-29,75.0,24.8,685199.0,16112.0,971317.0,20976.0,488680.0,366510.0,9089.0,30065.0,26.1,1.043,156989.0,130-160k,3233.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SANLAB,31354.0,36137.4,2.8,5,1090869.0,67596.0,25.01,3.0,1.0,971317.0,59885.0,23966.0,1.308,2.23,98.22,45.56,117297.74,1585.1,1.15,74.7
396,155699,2023-06-05,31,5326,2100.0,2023-03-22,2023-06-06,2200996,14.0,7.0,76,,75.0,22.8,560409.0,12329.0,1109338.0,22325.0,1091658.0,818744.0,18667.0,40992.0,21.4,1.327,157214.0,130-160k,2928.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SANLAB,54400.0,62818.0,2.6,5,1833771.0,115835.0,22.469999,2.0,1.0,1109338.0,61308.0,38603.0,1.409,1.99,108.87,51.13,130983.64,1723.47,1.15,83.3
397,155703,2023-06-05,35,5327,1650.0,2023-03-23,2023-06-07,869999,5.4000001,7.0,76,2023-06-05,74.0,23.8,0.0,0.0,173006.0,3384.0,696993.0,515775.0,12275.0,15659.0,43.7,1.423,161111.0,>160k,2900.0,AQUATROPICAL,AQ,VLL,V,L,L,Laboratorio,GAR,22275.0,25368.5,2.5,4,688581.0,47362.0,22.6,1.0,1.0,173006.0,9400.0,15036.0,1.481,2.07,115.4,54.28,127515.0,1677.83,1.14,79.10000000000001
398,154775,2023-05-29,23,5328,4000.0,2023-03-24,2023-06-02,2711993,16.200001,7.0,70,2023-05-29,69.0,23.8,615115.0,13811.0,1124842.0,23139.0,1587151.0,1095134.0,26064.0,49203.0,35.3,1.011,167407.0,>160k,3037.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,49750.0,58865.0,1.3,3,1608004.0,108458.0,23.4,3.0,1.0,1124842.0,75335.0,34445.0,1.444,2.35,95.64,43.87,99259.5,1417.99,1.18,59.3
399,155941,2023-06-12,37,5329,3775.0,2023-03-28,2023-06-17,1751000,9.8000002,7.0,81,,77.0,25.0,0.0,0.0,339778.0,6116.0,1411222.0,1086641.0,27166.0,33282.0,55.0,1.333,178673.0,>160k,3396.0,GENOMAR,GENO,VLL,V,L,L,Laboratorio,SP,44350.0,51049.0,3.4,6,1264387.0,86057.0,24.299999,1.0,1.0,339778.0,17363.0,28584.0,1.552,2.02,108.41,55.87,129019.08,1592.83,1.15,72.2
400,155706,2023-06-05,38,5333,1925.0,2023-03-31,2023-06-07,900996,5.0999999,7.0,68,2023-06-05,79.0,23.7,0.0,0.0,208794.0,3775.0,692202.0,546840.0,12960.0,16735.0,53.9,1.286,176666.0,>160k,3281.0,AQUAGEN,AGEN,VLL,V,L,L,Laboratorio,SP,21525.0,24711.5,2.6,3,679304.0,44577.0,22.549999,1.0,1.0,208794.0,9701.0,14385.0,1.496,2.27,128.54,62.07,133196.87,1958.78,1.15,75.4
401,157079,2023-07-03,24,5337,4700.0,2023-04-14,2023-07-03,2416000,15.4,7.0,80,,79.0,,0.0,0.0,472011.0,6948.0,1943989.0,1535751.0,,,43.6,,156883.0,130-160k,,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,62975.0,75960.5,1.8,3,1872053.0,131115.0,23.92,1.0,1.0,472011.0,19611.0,40437.0,1.557,,106.42,51.12,121561.88,1519.52,1.21,77.5
402,157535,2023-07-10,39,5338,4300.0,2023-04-18,2023-07-11,1828800,12.7,7.0,84,,90.0,25.18,0.0,0.0,363441.0,6760.0,1465359.0,1318823.0,33208.0,39968.0,48.4,1.158,144000.0,130-160k,3147.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SANLAB,46275.0,55176.5,1.61,6,1452584.0,96729.0,24.5,1.0,1.0,363441.0,21127.0,33444.0,1.384,2.12,90.67,43.38,114376.69,1361.63,1.19,79.4
403,157558,2023-07-10,74,5339,3750.0,2023-04-21,2023-07-13,1425000,11.0,7.0,83,2023-07-10,75.0,28.9,0.0,0.0,246444.0,5545.0,1178556.0,883917.0,25545.0,31090.0,48.7,1.413,129545.0,<130K,2826.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,43925.0,52489.5,3.5,3,1001347.0,86909.0,28.25,1.0,1.0,246444.0,18427.0,26871.0,1.635,2.22,95.19,48.11,91031.55,1096.77,1.19,70.3
404,156204,2023-06-19,25,5348,5275.0,2023-05-05,2023-06-23,1430000,12.0,7.0,49,2023-06-19,73.0,23.2,0.0,0.0,0.0,0.0,1430000.0,1043900.0,24218.0,24218.0,62.8,1.164,119167.0,<130K,2018.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,28200.0,33164.0,5.5,3,1139106.0,78769.0,23.5,0.0,1.0,0.0,0.0,26769.0,1.053,2.69,133.96,47.96,94925.5,1937.26,1.18,79.7
405,158072,2023-07-17,67,5350,2575.0,2023-05-08,2023-07-19,1036200,6.0,7.0,72,2023-07-17,62.0,21.21,0.0,0.0,0.0,0.0,1036200.0,642444.0,13626.0,13626.0,61.3,1.389,172700.0,>160k,2271.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,PUNK SP,18925.0,23586.0,1.9,7,669409.0,35795.0,20.299999,0.0,1.0,0.0,0.0,13589.0,1.393,2.08,82.86,43.81,111568.17,1549.56,1.25,64.60000000000001
406,158061,2023-07-17,46,5352,2075.0,2023-05-09,2023-07-21,826800,5.3000002,7.0,73,2023-07-17,75.0,20.96,0.0,0.0,0.0,0.0,826800.0,620100.0,12997.0,12997.0,55.9,1.175,156000.0,130-160k,2452.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,PUNK SP,15275.0,18960.5,1.83,6,627571.0,35944.0,21.0,0.0,1.0,0.0,0.0,13179.0,1.159,2.0,92.9,39.48,118409.62,1622.05,1.24,75.9
407,158058,2023-07-17,43,5353,6825.0,2023-05-11,2023-07-20,2520000,16.799999,7.0,70,2023-07-17,74.0,20.96,0.0,0.0,0.0,0.0,2520000.0,1864800.0,39086.0,39086.0,58.0,1.212,150000.0,130-160k,2327.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,PUNK SP,47375.0,59016.0,2.0,4,1928578.0,116090.0,20.4,0.0,1.0,0.0,0.0,39343.0,1.204,2.01,98.72,40.28,114796.32,1639.95,1.25,76.5
408,158427,2023-07-24,44,5354,4125.0,2023-05-11,2023-07-26,2205000,14.7,7.0,76,2023-07-24,73.0,22.98,408738.0,8747.0,408738.0,8747.0,1796262.0,1311271.0,30133.0,38880.0,40.1,1.14,150000.0,130-160k,2645.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,PUNK SP,44325.0,54845.0,1.82,4,1651943.0,109563.0,21.780001,1.0,1.0,408738.0,29563.0,35824.0,1.237,2.06,98.07,39.68,112377.07,1478.65,1.24,74.9
409,158070,2023-07-17,64,5355,2900.0,2023-05-11,2023-07-18,1021000,7.1999998,7.0,68,2023-07-17,80.0,22.7,0.0,0.0,0.0,0.0,1021000.0,816800.0,18541.0,18541.0,57.5,1.296,141806.0,130-160k,2575.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,24025.0,29804.0,2.1,4,831804.0,54617.0,22.01,0.0,1.0,0.0,0.0,18308.0,1.312,2.25,111.55,49.07,115528.34,1698.95,1.24,81.5
410,157517,2023-07-10,20,5356,3475.0,2023-05-12,2023-07-12,757000,5.9000001,7.0,61,2023-07-10,88.0,20.9,0.0,0.0,0.0,0.0,757000.0,666160.0,13923.0,13923.0,84.1,1.284,128305.0,<130K,2360.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,17875.0,22259.0,1.9,3,722324.0,35324.0,19.709999,0.0,1.0,0.0,0.0,14237.0,1.256,2.29,98.15,49.67,122427.79,2007.01,1.25,95.39999999999999
411,157522,2023-07-10,26,5360,6475.0,2023-05-18,2023-07-14,1810000,13.2,7.0,57,2023-07-10,75.0,19.6,0.0,0.0,0.0,0.0,1810000.0,1357500.0,26607.0,26607.0,70.1,1.294,137121.0,130-160k,2016.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,CORQ,34425.0,42357.0,2.2,4,1246800.0,61150.0,20.0,0.0,1.0,0.0,0.0,24936.0,1.381,2.3,81.27,45.75,94454.55,1657.1,1.23,68.89999999999999
412,157516,2023-07-10,19,5361,3500.0,2023-05-19,2023-07-13,886000,6.5,7.0,55,2023-07-10,86.0,20.8,0.0,0.0,0.0,0.0,886000.0,761960.0,15849.0,15849.0,76.9,1.084,136308.0,130-160k,2438.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,17175.0,21107.5,3.3,3,697592.0,38264.0,20.35,0.0,1.0,0.0,0.0,14196.0,1.21,2.36,107.03,48.04,107321.85,1951.31,1.23,78.7
413,157530,2023-07-10,34,5364,6875.0,2023-05-19,2023-07-15,2013000,14.8,7.0,57,2023-07-10,79.0,20.9,0.0,0.0,0.0,0.0,2013000.0,1590270.0,33237.0,33237.0,66.4,1.076,136014.0,130-160k,2246.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,35750.0,44037.5,3.2,3,1574939.0,88707.0,20.35,0.0,1.0,0.0,0.0,32050.0,1.115,2.29,105.15,42.38,106414.8,1866.93,1.23,78.2
414,161184,2023-08-14,33,5375,3475.0,2023-06-06,2023-08-16,1312000,9.3000002,7.0,71,2023-08-14,79.0,22.2,228739.0,5444.0,228739.0,5444.0,1083261.0,855776.0,18998.0,24442.0,53.4,1.192,141075.0,130-160k,2628.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,29132.0,35277.44,1.9,6,834657.0,61470.0,24.5,1.0,1.0,228739.0,16495.0,20289.0,1.436,2.19,93.09,44.12,89748.06,1264.06,1.21,63.6
415,160905,2023-08-03,29,5376,810.0,2023-06-09,2023-08-03,1292000,9.3000002,3.0,55,,78.0,20.28,0.0,0.0,0.0,0.0,1292000.0,1007760.0,20437.0,20437.0,12.4,1.023,138925.0,130-160k,2198.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SANLAB,20917.0,25956.34,1.8,3,866272.0,50687.0,20.280001,0.0,1.0,0.0,0.0,17568.0,1.191,2.49,99.09,40.89,93147.52,1693.59,1.24,67.0
416,160915,2023-08-13,30,5377,2075.0,2023-06-09,2023-08-13,1259000,9.0,6.0,65,,70.0,25.0,0.0,0.0,186135.0,3920.0,1072865.0,751006.0,18775.0,22695.0,32.9,1.086,139889.0,130-160k,2522.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SANLAB,24657.0,30146.940000000002,1.8,3,845655.0,63732.0,25.0,1.0,1.0,186135.0,12072.0,20408.0,1.208,2.62,108.94,42.15,93961.67,1445.56,1.22,67.2
417,160342,2023-08-07,31,5378,6650.0,2023-06-09,2023-08-11,2012000,14.0,7.0,63,2023-08-07,65.0,23.0,0.0,0.0,0.0,0.0,2012000.0,1307800.0,30079.0,30079.0,67.9,1.227,143714.0,130-160k,2148.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SANLAB,36907.0,45021.94,1.6,3,1126951.0,95969.0,25.75,0.0,1.0,0.0,0.0,29019.0,1.272,2.5,108.81,41.84,80496.5,1277.72,1.22,56.00000000000001
418,161740,2023-08-21,23,5379,3500.0,2023-06-09,2023-08-23,2322000,16.200001,7.0,75,2023-08-21,80.0,24.7,334942.0,8330.0,966639.0,20253.0,1355361.0,1084289.0,26782.0,47035.0,30.9,1.007,143333.0,130-160k,2903.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,47382.0,56949.44,0.0,3,1477455.0,91756.0,24.870001,3.0,1.0,966639.0,57269.0,32957.0,1.438,2.4,75.52,39.0,91200.92,1216.01,1.2,63.6
419,161756,2023-08-21,42,5380,8825.0,2023-06-10,2023-08-25,3408000,28.4,7.0,76,2023-08-21,83.0,23.8,0.0,0.0,1111211.0,19001.0,2296789.0,1906335.0,45371.0,64372.0,44.4,1.06,120000.0,<130K,2267.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,68232.0,82738.58,0.94,2,2757211.0,166491.0,23.5,2.0,1.0,1111211.0,46925.0,57682.0,1.183,2.16,77.14,31.61,97084.89,1277.43,1.21,80.9
420,161213,2023-08-14,75,5381,3785.0,2023-06-13,2023-08-16,1181000,10.5,7.0,64,2023-08-14,91.0,24.5,0.0,0.0,304392.0,5753.0,876608.0,797713.0,19544.0,25297.0,51.5,1.042,112476.0,<130K,2409.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,26347.0,31895.14,3.3,6,820874.0,62921.0,25.299999,1.0,1.0,304392.0,14840.0,18820.0,1.4,2.56,93.63,39.21,78178.48,1221.54,1.21,69.5
421,161179,2023-08-14,27,5382,3475.0,2023-06-14,2023-08-14,1138000,8.8000002,7.0,61,2023-08-14,72.0,22.8,0.0,0.0,129250.0,2722.0,1008750.0,726300.0,16560.0,19282.0,56.4,1.221,129318.0,<130K,2191.0,GENOMAR,GENO,VLL,V,L,L,Laboratorio,SP,23542.0,28435.24,2.7,5,774952.0,55723.0,24.200001,1.0,1.0,129250.0,8383.0,18348.0,1.283,2.51,103.81,43.86,88062.73,1443.65,1.21,68.10000000000001
422,161180,2023-08-14,28,5383,2875.0,2023-06-14,2023-08-15,1028000,7.4000001,7.0,62,2023-08-14,69.0,24.5,0.0,0.0,124223.0,2559.0,903777.0,623606.0,15278.0,17837.0,55.5,1.132,138919.0,130-160k,2410.0,GENOMAR,GENO,VLL,V,L,L,Laboratorio,SP,20192.0,24380.24,2.7,5,658365.0,47822.0,25.129999,1.0,1.0,124223.0,7880.0,15982.0,1.263,2.68,104.23,44.01,88968.24,1434.97,1.21,64.0
423,160940,2023-08-12,40,5384,1875.0,2023-06-16,2023-08-12,1643268,12.4,5.0,57,,60.0,24.61,0.0,0.0,266362.0,5535.0,1376906.0,826144.0,20331.0,25866.0,21.6,0.879,132522.0,130-160k,2086.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SANLAB,22732.0,27527.58,2.75,3,932961.0,69808.0,24.610001,1.0,1.0,266362.0,17046.0,21940.0,1.036,2.83,98.77,32.16,75238.79,1319.98,1.21,56.8
424,160958,2023-08-13,41,5385,2325.0,2023-06-17,2023-08-13,1641600,11.4,6.0,57,,82.0,23.0,0.0,0.0,0.0,0.0,1641600.0,1346112.0,30961.0,30961.0,29.1,0.783,144000.0,130-160k,2716.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,24257.0,29483.08,1.34,2,1003000.0,69707.0,23.0,0.0,1.0,0.0,0.0,23069.0,1.051,2.76,107.27,37.33,87982.46,1543.55,1.22,61.1
425,162515,2023-08-28,32,5393,4600.0,2023-06-21,2023-08-28,2044000,17.0,7.0,68,2023-08-28,75.0,,336250.0,7532.0,336250.0,7532.0,1707750.0,1280812.0,,,38.7,,120235.0,<130K,,GENOMAR,GENO,VLL,V,L,L,Laboratorio,SP,50332.0,59444.69,3.95,5,1523479.0,112149.0,24.9,1.0,1.0,336250.0,22800.0,37094.0,1.357,,97.01,43.54,89616.41,1317.89,1.18,74.5
426,161187,2023-08-14,36,5394,5500.0,2023-06-21,2023-08-14,1612000,15.1,7.0,54,,72.0,28.6,0.0,0.0,0.0,0.0,1612000.0,1160640.0,33194.0,33194.0,52.0,1.043,106755.0,<130K,2198.0,GENOMAR,GENO,VLL,V,L,L,Laboratorio,SP,34632.0,42115.44,3.85,5,1141469.0,105600.0,28.6,0.0,1.0,0.0,0.0,32646.0,1.061,3.54,129.51,42.47,75593.97,1399.89,1.22,70.8
427,162519,2023-08-28,37,5395,3625.0,2023-06-27,2023-09-01,1186000,9.8000002,7.0,66,2023-08-28,78.0,24.7,0.0,0.0,0.0,0.0,1186000.0,925080.0,22849.0,22849.0,52.8,1.244,121020.0,<130K,2332.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,GAR,28425.0,32676.25,2.5,6,932716.0,74060.0,24.82,0.0,1.0,0.0,0.0,23150.0,1.228,2.59,114.5,43.95,95175.1,1442.05,1.15,78.60000000000001
428,162517,2023-08-28,35,5396,2575.0,2023-06-27,2023-08-31,662000,5.4000001,7.0,65,2023-08-28,78.0,24.4,0.0,0.0,0.0,0.0,662000.0,516360.0,12599.0,12599.0,68.1,1.265,122593.0,<130K,2333.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,GAR,15940.0,18277.9,2.1,6,467733.0,34534.0,24.08,0.0,1.0,0.0,0.0,11263.0,1.415,2.65,98.39,45.41,86617.22,1332.57,1.15,70.7
429,162506,2023-08-28,22,5397,6000.0,2023-06-28,2023-08-29,1537000,12.5,7.0,62,2023-08-28,77.0,22.7,0.0,0.0,0.0,0.0,1537000.0,1183490.0,26865.0,26865.0,68.6,1.401,122960.0,<130K,2149.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,GAR,37625.0,42997.25,2.3,5,1180631.0,85510.0,22.82,0.0,1.0,0.0,0.0,26942.0,1.397,2.51,110.34,48.55,94450.48,1523.39,1.14,76.8
430,163642,2023-09-11,25,5401,5200.0,2023-07-04,2023-09-17,1415000,12.0,7.0,75,2023-09-18,77.0,26.5,0.0,0.0,245370.0,5035.0,1169630.0,900615.0,23866.0,28901.0,61.9,1.356,117917.0,<130K,2408.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,39200.0,46103.5,2.2,6,1042183.0,100355.0,29.18,1.0,1.0,245370.0,14499.0,28286.0,1.386,2.47,111.51,43.56,86848.58,1157.98,1.18,73.7
431,163176,2023-09-04,38,5402,2425.0,2023-07-04,2023-09-08,537000,5.0999999,7.0,66,2023-09-04,77.0,25.4,0.0,0.0,0.0,0.0,537000.0,413490.0,10503.0,10503.0,67.9,1.315,105294.0,<130K,2059.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,13815.0,16638.55,2.2,6,340265.0,30716.0,27.120001,0.0,1.0,0.0,0.0,9228.0,1.497,2.71,91.25,41.04,66718.63,1010.89,1.2,63.4
432,164040,2023-09-18,24,5403,5400.0,2023-07-11,2023-09-19,1676000,15.4,7.0,70,2023-09-18,81.0,27.1,0.0,0.0,336143.0,7059.0,1339857.0,1085284.0,29411.0,36470.0,50.1,1.284,108831.0,<130K,2368.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,46825.0,53681.75,3.1,6,1245286.0,101901.0,26.25,1.0,1.0,336143.0,20777.0,30924.0,1.514,2.62,94.53,43.44,80862.73,1155.18,1.15,74.3
433,163177,2023-09-04,39,5407,2800.0,2023-07-13,2023-09-05,1327150,12.7,7.0,54,2023-09-04,47.0,28.7,0.0,0.0,0.0,0.0,1327150.0,623760.0,17902.0,17902.0,31.5,0.99,104500.0,<130K,1410.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,17725.0,20677.75,2.0,4,584772.0,54858.0,28.5,0.0,1.0,0.0,0.0,16666.0,1.064,3.74,79.99,25.85,46045.04,852.69,1.17,44.1
434,164081,2023-09-18,74,5408,3275.0,2023-07-18,2023-09-18,1194000,11.0,7.0,62,2023-09-18,82.0,25.3,0.0,0.0,203607.0,4516.0,990393.0,812122.0,20547.0,25063.0,42.5,1.173,108545.0,<130K,2278.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,29400.0,33770.5,3.9,6,950722.0,79981.0,26.17,1.0,1.0,203607.0,13409.0,24068.0,1.222,2.68,117.27,43.11,86429.27,1394.02,1.15,79.60000000000001
435,164360,2023-09-25,19,5417,3625.0,2023-07-25,2023-09-29,800000,6.5,7.0,66,2023-09-25,76.0,25.4,0.0,0.0,0.0,0.0,800000.0,608000.0,15443.0,15443.0,79.7,1.431,123077.0,<130K,2376.0,GENOMAR,GENO,VLL,V,L,L,Laboratorio,MAKRO,22100.0,25214.0,3.0,6,609624.0,54702.0,26.6,0.0,1.0,0.0,0.0,16216.0,1.363,2.61,127.51,51.52,93788.31,1421.03,1.14,76.2
436,164036,2023-09-18,20,5418,3350.0,2023-07-25,2023-09-20,713000,5.9000001,7.0,57,2023-09-18,80.0,25.0,0.0,0.0,0.0,0.0,713000.0,570400.0,14260.0,14260.0,81.1,1.184,120847.0,<130K,2417.0,GENOMAR,GENO,VLL,V,L,L,Laboratorio,MAKRO,16890.0,19473.45,2.9,6,551940.0,41008.0,23.969999,0.0,1.0,0.0,0.0,13230.0,1.277,3.03,121.94,50.22,93549.15,1641.21,1.15,77.4
437,164373,2023-09-25,34,5419,7175.0,2023-07-25,2023-09-28,1506000,14.8,7.0,65,2023-09-25,77.0,24.0,0.0,0.0,0.0,0.0,1506000.0,1159620.0,27831.0,27831.0,69.3,1.498,101757.0,<130K,1880.0,GENOMAR,GENO,VLL,V,L,L,Laboratorio,MAKRO,41700.0,47112.5,2.2,6,1287808.0,101361.0,25.18,0.0,1.0,0.0,0.0,32427.0,1.286,2.59,105.36,43.35,87014.05,1338.68,1.13,85.5
438,164365,2023-09-25,26,5420,6000.0,2023-07-25,2023-09-30,1280000,13.2,7.0,67,2023-09-25,77.0,25.9,0.0,0.0,0.0,0.0,1280000.0,985600.0,25527.0,25527.0,64.9,1.442,96970.0,<130K,1934.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,ACUTEC,36800.0,41866.0,1.4,6,815045.0,76085.0,26.92,0.0,1.0,0.0,0.0,21941.0,1.677,2.81,86.03,41.61,61745.83,921.58,1.14,63.7
439,165046,2023-10-02,43,5422,7575.0,2023-07-25,2023-10-05,1735650,16.799999,7.0,72,2023-10-02,74.0,24.8,0.0,0.0,0.0,0.0,1735650.0,1284381.0,31853.0,31853.0,64.4,1.408,103313.0,<130K,1896.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,MAKRO,44850.0,51835.0,2.3,6,1371496.0,107668.0,25.4,0.0,1.0,0.0,0.0,34836.0,1.287,2.39,89.01,37.08,81636.67,1133.84,1.16,79.0
440,164062,2023-09-18,46,5423,1775.0,2023-07-25,2023-09-22,538650,5.3000002,7.0,59,2023-09-18,71.0,24.2,0.0,0.0,0.0,0.0,538650.0,382442.0,9255.0,9255.0,47.8,1.13,101632.0,<130K,1746.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,MAKRO,10460.0,12597.2,2.5,6,386417.0,30528.0,24.0,0.0,1.0,0.0,0.0,9274.0,1.128,2.87,97.63,33.45,72908.87,1235.74,1.2,71.7
441,164396,2023-09-25,67,5424,2075.0,2023-07-25,2023-10-01,598500,6.0,7.0,68,2023-09-25,68.0,26.5,0.0,0.0,0.0,0.0,598500.0,406980.0,10785.0,10785.0,49.4,1.31,99750.0,<130K,1798.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,MAKRO,14125.0,16985.5,2.5,6,366897.0,31242.0,26.07,0.0,1.0,0.0,0.0,9565.0,1.477,2.71,76.57,34.62,61149.5,899.26,1.2,61.3
442,164394,2023-09-25,64,5425,3975.0,2023-07-26,2023-09-30,758000,7.1999998,7.0,66,2023-09-25,80.0,25.7,0.0,0.0,0.0,0.0,758000.0,606400.0,15584.0,15584.0,78.9,1.442,105278.0,<130K,2164.0,GENOMAR,GENO,VLL,V,L,L,Laboratorio,CORQ,22475.0,25542.0,1.4,5,734964.0,69985.0,27.4,0.0,1.0,0.0,0.0,20138.0,1.116,2.79,147.27,47.3,102078.34,1546.64,1.14,97.0
